Angry -1700476.73429 -1171254.22784 -366115.099849 135263.516998 479264.264694 516238.009675 309509.036139 106791.749519 -9637.99940115 -30711.4366526
Angry -1688745.34429 -1180493.95784 -365954.929849 136313.859998 483623.718894 510305.767675 309335.322139 112152.164519 -13399.9364012 -29716.4646526
Angry -1686628.34429 -1185012.34784 -368063.644849 136493.339998 485462.888894 508523.547675 310829.903139 112857.154519 -12866.6664012 -32299.1256526
Angry -1667041.74429 -1192117.33784 -381934.989849 148395.019998 493057.838894 499441.867675 306163.373139 123615.074519 -17633.2064012 -34783.9356526
Angry -1676946.04429 -1188070.03784 -374957.389849 144440.119998 489263.038894 499487.367675 310186.673139 119978.074519 -19576.9464012 -32851.9156526
Angry -1681275.44429 -1184742.39784 -371010.409849 140720.849998 486603.768894 505819.667675 310397.218139 119198.674519 -17491.0664012 -34089.9856526
Angry -1681085.84429 -1185070.78784 -370549.489849 141686.779998 485530.538894 504068.867675 311480.433139 114387.324519 -19080.9364012 -30068.2756526
Angry -1684408.54429 -1180656.73784 -374911.109849 144964.319998 485338.468894 504947.367675 310520.573139 115322.624519 -15968.7564012 -33183.1856526
Angry -1690042.24429 -1175537.46884 -367874.749849 142251.419998 483861.508894 510902.717675 311394.113139 110952.664519 -12370.8464012 -30808.4266526
Angry -1686370.34429 -1188818.63784 -362313.279849 135476.769998 472490.628894 516983.014675 310980.403139 102100.274519 -5473.09640115 -30566.9976526
Angry -1611232.44429 -1282766.53784 -291623.489849 95964.3199983 491632.138894 515594.494675 305091.413139 115393.584519 -25828.8464012 -1439.33565259
Angry -1559149.64429 -1345043.53784 -256271.389849 85883.1199983 493528.338894 511342.847675 315888.853139 104722.844519 -20905.2464012 -98.5356525932
Angry -1544445.64429 -1355380.53784 -261052.389849 96542.7199983 490202.338894 505740.667675 326545.233139 101560.834519 -19465.1464012 -1293.03565259
Angry -1419085.64429 -1459248.53784 -255345.389849 138864.289998 429400.538894 528345.967675 332506.133139 91922.0745186 -11326.9464012 -4173.63565259
Angry -1490526.64429 -1299639.53784 -284451.789849 116453.619998 422060.138894 467223.367675 322533.733139 72862.0745186 10596.8535988 7206.46434741
Angry -838193.644287 -705061.537844 -124415.389849 286530.719998 553610.138894 554574.967675 401188.533139 169576.774519 -12393.1964012 -80268.7356526
Angry -343070.644287 -385890.537844 51185.6101512 405282.719998 462297.338894 349163.267675 185221.633139 31466.3745186 -63839.8464012 -27010.7456526
Angry -698100.644287 -636085.537844 -75129.3898488 564067.719998 637165.538894 612882.467675 585296.633139 332890.174519 -3501.92640115 -71967.4356526
Angry -519780.644287 -472691.537844 -99872.3898488 334659.719998 513765.338894 595074.367675 601609.633139 289943.174519 -135895.446401 -233277.135653
Angry -270190.644287 -398519.537844 -196368.389849 404028.719998 571545.538894 273360.267675 158520.633139 274359.174519 -63282.1464012 -261806.135653
Angry -434830.644287 -439659.537844 -180914.389849 229775.419998 425512.338894 437422.367675 222150.133139 120229.474519 -86745.6464012 -195760.135653
Angry -220820.644287 -279132.537844 -508580.389849 -109124.280002 268065.538894 368001.267675 309887.357139 183533.374519 -188925.446401 -364510.135653
Angry 653059.355713 154266.462156 -759889.389849 -271902.280002 -201906.461106 38345.2676752 495572.633139 364350.174519 -52375.3464012 -584977.135653
Angry 1032989.35571 540866.462156 -707895.389849 -287249.280002 -361563.461106 -441084.732325 133528.633139 599469.174519 408755.553599 -227924.135653
Angry 1032089.35571 747026.462156 174559.610151 -286805.280002 -731773.461106 -718565.732325 -281746.366861 119785.674519 132859.553599 -104927.535653
Angry -1021571.64429 -607386.537844 -44050.3898488 343421.719998 514590.638894 410041.267675 177764.633139 -1222.82548144 -120379.446401 -154394.135653
Angry -1263221.64429 -842302.537844 -161142.389849 252011.719998 529648.338894 517547.991675 286205.533139 88532.8745186 -32240.6464012 -85880.9356526
Angry -1601158.64429 -1102381.83784 -330378.389849 148236.719998 469213.108894 495781.267675 289153.533139 95224.6745186 -9623.12240115 -22900.8756526
Angry -1490177.64429 -1339666.53784 -233122.389849 64006.5199983 508759.738894 489934.167675 291236.133139 114239.824519 -30686.4464012 -8642.13565259
Angry -1376954.64429 -1445686.53784 -249972.389849 164862.519998 447577.938894 498302.367675 325844.333139 80213.8745186 -9581.55840115 -20452.4056526
Angry -806785.644287 -548202.537844 82820.6101512 383551.719998 495583.138894 321942.267675 112773.633139 -30891.8254814 -232405.446401 -157013.135653
Angry 126289.355713 369356.462156 407607.610151 325493.719998 168922.538894 -159301.732325 -448466.366861 -520959.825481 -419211.446401 -247355.135653
Angry 589779.355713 1240086.46216 785855.610151 243211.719998 -417049.461106 -948915.732325 -1099154.36686 -911352.825481 -496482.446401 -13977.4356526
Angry 1628869.35571 984766.462156 454105.610151 -54433.2800017 -337944.461106 -477060.732325 -489827.366861 -386115.825481 -310277.446401 -293755.135653
Angry 80009.3557132 587896.462156 599004.610151 439061.719998 180141.538894 -165931.732325 -422873.366861 -389961.825481 -85220.8464012 236194.864347
Angry -284700.644287 170936.462156 428129.610151 414478.719998 377580.538894 191620.267675 -36568.3668612 -90687.8254814 152.543598847 92187.8643474
Angry -813430.644287 -402485.537844 205637.610151 537400.719998 723046.538894 640547.267675 359587.333139 113986.754519 -32444.0464012 -76650.2356526
Angry -1331012.64429 -749457.537844 -47198.3898488 350213.719998 612873.538894 598199.567675 360552.133139 139125.174519 10550.9535988 -20244.4356526
Angry -1564468.64429 -1072786.53784 -297209.989849 184355.619998 512823.938894 538346.567675 321312.233139 109917.804519 -15353.8764012 -47070.2356526
Angry -1666900.64429 -1142264.83784 -347829.289849 144238.609998 479014.869894 511109.407675 304367.533139 104208.574519 -10124.1834012 -30380.3719526
Angry -1690372.94429 -1161885.93784 -357079.889849 142281.669998 484703.648894 518585.567675 310044.553139 107643.056519 -8252.60640115 -29998.1466526
Angry -894032.644287 -848332.537844 66861.6101512 271766.719998 553187.438894 470743.667675 146269.633139 50361.8745186 -208552.446401 -197850.135653
Angry 2953169.35571 1507496.46216 38703.6101512 -994002.280002 -1515243.46111 -1686785.73232 -1413164.36686 -323285.825481 774154.553599 1389422.86435
Angry 2265829.35571 1159586.46216 162161.610151 -612539.280002 -953643.461106 -1005735.73232 -807024.366861 -434770.825481 -8150.43640115 644766.864347
Angry 1247969.35571 1351496.46216 201639.610151 -512727.280002 -899893.461106 -652365.732325 -666081.366861 -426557.825481 109529.553599 310885.864347
Angry 1829809.35571 994766.462156 -156176.389849 -726323.280002 -630093.461106 9170.2676752 232937.233139 217764.174519 57016.6535988 -10767.6356526
Angry 1456109.35571 1093916.46216 -96163.3898488 -1056992.28 -894593.461106 -83982.7323248 54645.6331388 109630.394519 -165541.446401 -272807.135653
Angry 1726099.35571 1171096.46216 -497718.389849 -1440472.28 -883483.461106 139190.267675 301032.703139 -76282.8254814 -594555.446401 -452571.135653
Angry 1741309.35571 507796.462156 -836714.389849 -1267862.28 -537003.461106 433415.567675 566502.633139 37090.2745186 -397708.446401 -424573.135653
Angry 1365689.35571 845646.462156 -569465.389849 -1165742.28 -573273.461106 217711.267675 300823.023139 -69156.8254814 -358923.446401 -364481.135653
Angry 1760359.35571 311926.462156 -1215360.38985 -1567572.28 -519250.461106 618492.267675 645522.633139 171571.674519 -245779.446401 -331309.135653
Angry 1054129.35571 555806.462156 -1032144.38985 -1591422.28 -646153.461106 743362.267675 644243.633139 167839.274519 -139135.446401 -130828.135653
Angry 1126879.35571 452236.462156 -975992.389849 -1547202.28 -799923.461106 625178.267675 695678.633139 331218.174519 -59125.3464012 -293590.135653
Angry 795169.355713 -244430.537844 -898019.389849 -1043672.28 -254287.461106 664592.267675 232956.233139 28835.4745186 -266101.446401 -206539.135653
Angry -448290.644287 -502675.537844 -684627.389849 -648219.280002 -70686.4611056 497797.667675 599284.633139 456978.174519 133023.553599 -266948.135653
Angry -1075951.64429 -808681.537844 -334076.889849 5008.71999835 350357.538894 437141.267675 270639.233139 113434.654519 11272.7535988 -18256.6356526
Angry -1523356.64429 -1034645.53784 -332448.489849 108812.119998 454679.038894 489773.567675 273942.833139 78071.9745186 -34061.0464012 -57569.8356526
Angry -1485609.64429 -1258547.93784 -342147.989849 130971.349998 419655.738894 542869.067675 283503.033139 161209.074519 -31314.8464012 -28083.3156526
Angry -1437385.64429 -1301687.53784 -291135.489849 45505.6199983 456806.738894 505869.367675 256216.833139 204082.074519 -65895.2464012 34850.1643474
Angry -1445996.64429 -1395506.53784 -175072.389849 -33165.2800017 517603.338894 490831.567675 265596.033139 194465.274519 -88255.2464012 61644.9643474
Angry -1488224.64429 -1404223.53784 -169129.389849 -19994.2800017 556681.938894 470500.967675 293876.633139 158532.574519 -78665.4464012 61583.2643474
Angry -1523411.64429 -1376335.53784 -200476.389849 -2318.28000165 555898.838894 469792.167675 319413.883139 130570.074519 -47743.7464012 17754.5643474
Angry -1555713.64429 -1342581.53784 -226892.389849 15413.7199983 556037.938894 466829.367675 333266.833139 108348.134519 -24243.6464012 -7764.33565259
Angry -1574790.64429 -1324346.53784 -245760.389849 31912.7199983 551952.238894 470372.767675 331952.233139 106183.617519 -15930.8164012 -13667.4356526
Angry -1543349.64429 -1375048.53784 -198148.389849 -4806.28000165 581629.538894 448155.067675 342527.633139 105837.074519 -30409.6464012 9544.56434741
Angry -1527961.64429 -1388564.53784 -195381.389849 -3465.28000165 573967.938894 463286.967675 313156.343139 133963.374519 -60559.7464012 34220.9643474
Angry -1426124.64429 -1480484.53784 -117442.389849 -39220.2800017 568074.238894 457733.367675 287731.333139 154933.674519 -74543.9464012 43855.5643474
Angry -1378966.64429 -1488174.53784 -113144.389849 -55569.2800017 548162.538894 456227.667675 263473.133139 177921.774519 -82265.2464012 70210.8643474
Angry -1509369.64429 -1353661.53784 -237112.389849 62464.6199983 484779.018894 521351.957675 272140.533139 155936.374519 -53602.5464012 12966.9643474
Angry -434200.644287 -218442.537844 388659.610151 546163.719998 457166.738894 319037.267675 -63512.3668612 -242047.825481 -226780.446401 -316941.135653
Angry 613319.355713 1220266.46216 1163825.61015 854532.719998 85444.5388944 -575095.732325 -975214.366861 -1101162.82548 -872308.446401 -647220.135653
Angry 2768849.35571 1960046.46216 1138155.61015 267051.719998 -713453.461106 -1391035.73232 -1690964.36686 -1585502.82548 -1072517.4464 -324114.135653
Angry 1518699.35571 1840766.46216 1193795.61015 707719.719998 -70849.4611056 -914665.732325 -1171454.36686 -1245222.82548 -1035427.4464 -390003.135653
Angry 1689589.35571 1688376.46216 1083415.61015 664744.719998 118306.538894 -709305.732325 -991354.366861 -1003632.82548 -1094847.4464 -921592.135653
Angry 929319.355713 839416.462156 842065.610151 553040.719998 85651.5388944 -395674.732325 -691384.366861 -850903.825481 -794372.446401 -405136.135653
Angry -68980.6442868 301656.462156 557841.610151 635793.719998 323004.538894 -201027.732325 -477258.366861 -655780.825481 -718927.446401 -375546.135653
Angry -300870.644287 369156.462156 680175.610151 761629.719998 494097.638894 23377.2676752 -303866.366861 -520655.825481 -630977.446401 -456325.135653
Angry -451770.644287 161866.462156 498335.610151 736336.719998 515396.338894 48193.2676752 -210192.366861 -423940.825481 -592593.446401 -436599.135653
Angry -736258.644287 -463443.537844 135637.610151 504922.719998 574587.238894 409820.267675 153964.633139 -134389.825481 -304437.446401 -295427.135653
Angry -969160.644287 -1336985.53784 70263.6101512 156618.919998 645119.538894 459469.267675 370385.633139 90562.9745186 -169494.446401 52755.0643474
Angry -1372745.64429 -1447871.53784 -63870.3898488 -6026.28000165 627500.538894 446495.467675 315401.723139 126153.474519 -93895.1464012 537.364347407
Angry -1318725.64429 -1565808.53784 -22048.3898488 -90433.2800017 666353.538894 372360.267675 376376.633139 89449.5745186 -64594.1464012 24577.4643474
Angry -1445389.64429 -1422414.53784 -173448.389849 27414.7199983 572300.738894 413819.267675 367663.833139 69227.1745186 -5621.91640115 -18780.0356526
Angry -1243357.64429 -1048141.53784 -149912.389849 177807.319998 490769.338894 447555.367675 296366.833139 64722.9745186 -40931.2464012 -24066.9856526
Angry -208720.644287 -119193.537844 269453.610151 583681.719998 427746.738894 204168.267675 129125.633139 -149434.825481 -308791.446401 -147180.135653
Angry -762004.644287 -477016.537844 30420.6101512 352317.719998 529618.938894 409821.267675 156001.633139 -76414.8254814 -248054.446401 -228643.135653
Angry -588840.644287 131006.462156 515447.610151 599766.719998 471023.038894 213436.267675 -99422.3668612 -385945.825481 -479445.446401 -409198.135653
Angry -69370.6442868 299466.462156 585622.610151 581411.719998 423083.338894 170504.267675 -127097.366861 -359545.825481 -396723.446401 -263588.135653
Angry -42220.6442868 205986.462156 525765.610151 694333.719998 722127.538894 545017.167675 271029.033139 -17510.8254814 -247323.446401 -305456.135653
Angry 72739.3557132 114006.462156 492264.610151 671337.719998 665434.538894 430237.867675 108545.633139 -159582.825481 -292454.446401 -266057.135653
Angry -463850.644287 -396387.537844 135626.610151 472549.719998 701412.538894 657795.267675 399371.733139 150269.674519 -30606.3464012 -123522.535653
Angry -1311681.64429 -855956.537844 -120120.389849 330038.719998 625833.538894 618166.267675 376127.733139 149080.374519 15944.0535988 -14370.2356526
Angry -1414601.64429 -1034029.53784 -440452.289849 9172.71999835 498156.938894 516228.969675 277626.733139 68580.2745186 -1459.08640115 -23427.1656526
Angry -1535237.64429 -1109168.73784 -372072.819849 128038.779998 518037.538894 491902.567675 266359.633139 86538.9745186 -4174.43640115 -48405.9356526
Angry -643270.644287 -436845.537844 144000.610151 517002.719998 670312.538894 488558.767675 171856.633139 -10628.8254814 -89415.4464012 -141260.135653
Angry -67270.6442868 520456.462156 604330.610151 553106.719998 342037.538894 -72774.7323248 -392992.366861 -519536.825481 -476231.446401 -322899.135653
Angry 2534009.35571 1755196.46216 985155.610151 192678.819998 -399548.461106 -833455.732325 -967914.366861 -727813.825481 -334181.446401 39986.1643474
Angry 2602139.35571 1856326.46216 972695.610151 109363.119998 -511648.461106 -926865.732325 -994204.366861 -514957.825481 114071.553599 494148.864347
Angry 2483259.35571 1581716.46216 643575.610151 -156260.280002 -763363.461106 -1280225.73232 -1244744.36686 -718609.825481 -141794.446401 247552.864347
Angry 2167959.35571 1032776.46216 456511.610151 -2852.28000165 -638223.461106 -897685.732325 -741454.366861 -646244.825481 -482179.446401 -303579.135653
Angry 1423909.35571 805316.462156 322815.610151 146813.619998 -295593.461106 -704505.732325 -566179.366861 -613344.825481 -730832.446401 -427106.135653
Angry 600049.355713 783416.462156 895485.610151 790569.719998 -164421.461106 -723385.732325 -663830.366861 -1025202.82548 -1005901.4464 -563661.135653
Angry 400129.355713 475256.462156 696045.610151 870715.719998 431147.038894 89380.2676752 -157629.366861 -700303.825481 -894975.446401 -768341.135653
Angry -156890.644287 23106.4621557 410071.610151 482777.719998 480034.342894 316414.267675 66357.6331388 -120880.825481 -243356.446401 -244169.135653
Angry -756835.644287 -643376.537844 356460.610151 236998.719998 498857.438894 323728.267675 122336.633139 -69156.8254814 -131177.446401 -103968.235653
Angry -1324843.64429 -1217702.73784 -94961.3898488 90052.3199983 482530.618894 457538.367675 231160.433139 91330.6745186 -80420.0464012 -39294.8656526
Angry -1444394.64429 -1345580.53784 -186164.389849 6596.71999835 520343.138894 444810.767675 278815.833139 117790.074519 -48815.7464012 12109.6643474
Angry -1446046.64429 -1369802.53784 -168021.389849 -1549.28000165 520974.138894 461786.867675 266197.633139 141587.974519 -85686.0464012 43319.8643474
Angry -1487098.64429 -1322888.53784 -193383.389849 34823.6199983 524006.138894 458926.667675 302678.433139 123684.974519 -30624.6464012 2918.26434741
Angry -1428544.64429 -1392094.53784 -172548.389849 28307.7199983 498011.538894 491562.267675 246574.433139 163950.474519 -85869.1464012 43272.6643474
Angry -1422890.64429 -1282399.53784 -215022.389849 39357.4199983 500840.838894 476750.867675 281861.233139 93881.4745186 -17330.4464012 -55197.3356526
Angry -432030.644287 -363707.537844 162434.610151 263836.719998 333735.538894 209373.267675 -101400.366861 -326654.825481 -388774.446401 -434548.135653
Angry -449550.644287 -56113.5378443 393939.610151 617444.719998 687143.538894 461999.167675 137682.633139 -256670.825481 -514387.446401 -468622.135653
Angry -464080.644287 -278974.537844 231747.610151 426544.719998 484726.498894 343994.267675 32741.6331388 -225630.825481 -384328.446401 -418846.135653
Angry -793711.644287 -341320.537844 183326.610151 398849.719998 507291.138894 370734.267675 49101.6331388 -196480.825481 -309520.446401 -301137.135653
Angry -1019786.64429 -459790.537844 125841.610151 387014.719998 517033.438894 393017.267675 107127.633139 -106146.825481 -199875.446401 -201576.135653
Angry -822406.644287 -503343.537844 50150.6101512 348297.719998 514886.438894 416877.667675 114596.633139 -137668.825481 -251321.446401 -239567.135653
Angry -638780.644287 -128723.537844 219483.610151 237872.719998 200594.538894 42515.2676752 -211511.366861 -374537.825481 -401066.446401 -284454.135653
Angry 482529.355713 901716.462156 524581.610151 -51542.2800017 -419007.461106 -619175.732325 -715604.366861 -709836.825481 -567677.446401 -295741.135653
Angry 1404879.35571 1141876.46216 247080.610151 -681986.280002 -1092233.46111 -896655.732325 -541109.366861 -161440.825481 91968.5535988 111587.864347
Angry 1549389.35571 1696586.46216 328105.610151 -574578.280002 -1045513.46111 -774455.732325 -390966.366861 -11638.8254814 369748.553599 419214.864347
Angry 2461259.35571 2027866.46216 490881.610151 -1157122.28 -2017063.46111 -1536285.73232 -544336.366861 581379.174519 1158872.5536 848510.864347
Angry 1866749.35571 1832216.46216 316199.610151 -1225992.28 -1759603.46111 -1241255.73232 -377281.366861 431307.174519 670592.553599 716096.864347
Angry 114319.355713 262486.462156 307079.610151 166074.419998 175957.538894 176143.267675 39266.6331388 -39137.8254814 -34796.0464012 8350.26434741
Angry -665450.644287 -561411.537844 53409.6101512 463609.719998 710679.538894 675718.267675 355835.533139 35495.6745186 -137618.446401 -128074.435653
Angry -1236744.64429 -962172.537844 -402914.689849 149454.919998 591738.538894 557781.067675 309214.876139 173181.474519 121531.553599 71554.8643474
Angry -1204438.64429 -1243733.63784 -645554.389849 189291.819998 703014.538894 356238.267675 140910.633139 215292.174519 96360.5535988 -32060.3456526
Angry -1361507.64429 -1263296.33784 -460158.989849 230451.919998 581151.538894 369080.267675 268550.933139 196383.974519 3260.25359885 -45506.4356526
Angry -1377465.64429 -1306148.53784 -432287.389849 215855.219998 516066.438894 385135.267675 334444.133139 164288.974519 -70757.7464012 969.864347407
Angry -1419869.64429 -1294089.53784 -506778.389849 246569.719998 581899.538894 366716.267675 260676.533139 271603.174519 -59485.1464012 -85800.6356526
Angry -1483847.64429 -1247308.63784 -435267.389849 193569.519998 557121.338894 428235.267675 249748.033139 209384.174519 -29039.7464012 -65435.6356526
Angry -1534379.64429 -1213178.03784 -430464.089849 152078.319998 524461.638894 474506.867675 285934.033139 140540.574519 -24406.8464012 -17698.7356526
Angry -1506126.64429 -1190788.43784 -493880.389849 130678.229998 554596.738894 512182.827675 249660.033139 97297.6745186 29246.2535988 -3606.63565259
Angry -1543811.64429 -1155810.03784 -433560.489849 127551.149998 508449.038894 494975.767675 265090.433139 97923.0645186 24958.6535988 14885.8643474
Angry -77020.6442868 14326.4621557 221852.610151 232873.419998 269970.538894 172107.267675 -22624.3668612 -111920.825481 -116156.446401 -80087.1356526
