Silence -893048.137935 85192.3884512 383615.03902 -49630.600511 71009.2236633 34246.6383817 1332.28416611 3689.1420651 57831.4804352 45106.3674877
Silence -874137.037935 92249.1884512 387410.03902 -52708.800511 65817.1236633 28477.2083817 -953.015833894 -1348.2079349 52866.2534352 40299.5574877
Silence -897739.637935 86228.5884512 384226.33902 -55079.600511 67795.7236633 33335.2383817 2758.10416611 1938.1020651 57700.3804352 46344.7974877
Silence -867277.137935 118047.288451 413755.23902 -26424.300511 90967.6236633 48202.3383817 14260.2441661 14538.0520651 64640.8304352 48956.4374877
Silence -897515.637935 73386.0884512 380028.83902 -56762.900511 66228.4236633 33398.6383817 3034.45416611 5939.4620651 61971.1604352 50127.1174877
Hybrid -820657.437935 49625.5784512 367626.03902 -27635.000511 44945.7836633 31746.9383817 29140.0441661 -1989.3979349 71890.3304352 65184.8374877
Angry -695843.437935 -16726.8115488 364799.93902 16726.699489 -16997.8763367 18820.1883817 31959.7441661 -50297.0479349 54862.9304352 68150.9374877
Angry -373696.437935 120590.888451 459799.93902 23536.599489 -101892.176337 -126350.261618 -67174.8558339 -153047.347935 -22040.1695648 68839.6374877
Angry 251150.562065 524091.088451 552034.93902 146149.599489 -215949.176337 -376843.261618 -259263.855834 -387144.347935 -319720.369565 -40084.2625123
Angry 1497450.56207 501917.088451 373433.23902 494925.599489 -842171.176337 -1010792.26162 -357357.855834 -575924.347935 -706873.369565 186697.037488
Angry 1224000.56207 198874.088451 636921.93902 596310.599489 -947416.176337 -664422.261618 -424906.855834 -738560.347935 -518323.369565 72514.9374877
Angry 1243680.56207 130346.988451 812143.93902 568949.599489 -882685.176337 -630847.261618 -436387.855834 -771539.347935 -484719.369565 104434.137488
Angry 1281940.56207 -76334.9115488 634147.93902 745358.599489 -907904.176337 -598467.261618 -215618.855834 -522975.347935 -720926.369565 421476.037488
Angry 1284430.56207 337810.088451 937517.93902 751180.599489 -730264.176337 -702717.261618 -465744.855834 -598085.347935 -586101.369565 141682.037488
Angry 1157900.56207 476024.088451 873194.93902 387345.599489 -765238.176337 -518775.261618 -627307.855834 -613803.347935 -417790.369565 15906.3374877
Angry 116980.562065 -41504.9115488 565911.93902 240730.599489 -181787.176337 -145632.261618 -9854.47583389 -151030.347935 -111833.369565 -18006.6625123
Angry -13527.4379349 22041.9884512 677830.93902 -105085.700511 82204.9236633 -253166.261618 -102013.155834 -172725.347935 -249094.369565 -24053.3625123
Angry -264201.437935 -193026.911549 749996.93902 -163590.700511 162091.823663 -182281.261618 25499.8441661 -149833.347935 97578.6304352 1165.83748765
